Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.109533	Node10001	0	6	LastDelay	0.0995328	99532.8	1	5
0.109533	Node10001	0	6	FullDelay	0.0995328	99532.8	1	5
0.119533	Node10001_	0	9	LastDelay	0.0995328	99532.8	1	5
0.119533	Node10001_	0	9	FullDelay	0.0995328	99532.8	1	5
0.129533	Node10010	0	1	LastDelay	0.0995328	99532.8	1	5
0.129533	Node10010	0	1	FullDelay	0.0995328	99532.8	1	5
0.129533	Node10100	0	1	LastDelay	0.0195328	19532.8	1	5
0.129533	Node10100	0	1	FullDelay	0.0695328	69532.8	2	5
0.139533	Node10011	0	50	LastDelay	0.0995328	99532.8	1	5
0.139533	Node10011	0	50	FullDelay	0.0995328	99532.8	1	5
0.149533	Node10000	0	15	LastDelay	0.0995328	99532.8	1	5
0.149533	Node10000	0	15	FullDelay	0.0995328	99532.8	1	5
0.150389	Node10011_	0	38	LastDelay	0.100389	100389	1	5
0.150389	Node10011_	0	38	FullDelay	0.100389	100389	1	5
0.159546	Node10001	0	4	LastDelay	0.0995464	99546.4	1	5
0.159546	Node10001	0	4	FullDelay	0.0995464	99546.4	1	5
0.163091	Node10010	0	9	LastDelay	0.0830912	83091.2	1	4
0.163091	Node10010	0	9	FullDelay	0.0830912	83091.2	1	4
0.169533	Node10001_	0	28	LastDelay	0.0995328	99532.8	1	5
0.169533	Node10001_	0	28	FullDelay	0.0995328	99532.8	1	5
0.169961	Node10101	0	3	LastDelay	0.0999608	99960.8	1	5
0.169961	Node10101	0	3	FullDelay	0.0999608	99960.8	1	5
0.170389	Node10011	0	3	LastDelay	0.0803888	80388.8	1	5
0.170389	Node10011	0	3	FullDelay	0.0803888	80388.8	1	5
0.179546	Node10101_	0	21	LastDelay	0.0995464	99546.4	1	5
0.179546	Node10101_	0	21	FullDelay	0.0995464	99546.4	1	5
0.18265	Node10101	0	9	LastDelay	0.0626496	62649.6	1	3
0.18265	Node10101	0	9	FullDelay	0.0626496	62649.6	1	3
0.183506	Node10111	0	6	LastDelay	0.0835056	83505.6	1	4
0.183506	Node10111	0	6	FullDelay	0.0835056	83505.6	1	4
