Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.313506	Node20001_	0	1	FullDelay	0.0735056	73505.6	1	4
0.319546	Node20111	0	6	LastDelay	0.0995464	99546.4	1	5
0.319546	Node20111	0	6	FullDelay	0.0995464	99546.4	1	5
0.323091	Node10011	0	8	LastDelay	0.0830912	83091.2	1	4
0.323091	Node10011	0	8	FullDelay	0.0830912	83091.2	1	4
0.33265	Node10101	0	5	LastDelay	0.0626496	62649.6	1	3
0.33265	Node10101	0	5	FullDelay	0.0626496	62649.6	1	3
0.339533	Node30000	0	1	LastDelay	0.0995328	99532.8	1	5
0.339533	Node30000	0	1	FullDelay	0.0995328	99532.8	1	5
0.339533	Node30011_	0	1	LastDelay	0.0495328	49532.8	1	5
0.339533	Node30011_	0	1	FullDelay	0.0495328	49532.8	1	5
0.341766	Node10000	0	2	LastDelay	0.0417664	41766.4	1	2
0.341766	Node10000	0	2	FullDelay	0.0417664	41766.4	1	2
0.341766	Node10111	0	1	LastDelay	0.0417664	41766.4	1	2
0.341766	Node10111	0	1	FullDelay	0.0417664	41766.4	1	2
0.341766	Node10111_	0	1	LastDelay	0.0317664	31766.4	1	2
0.341766	Node10111_	0	1	FullDelay	0.0317664	31766.4	1	2
0.34265	Node10101_	0	2	LastDelay	0.0626496	62649.6	1	3
0.34265	Node10101_	0	2	FullDelay	0.0626496	62649.6	1	3
0.349533	Node30001	0	10	LastDelay	0.0995328	99532.8	1	5
0.349533	Node30001	0	10	FullDelay	0.0995328	99532.8	1	5
0.351766	Node10001	0	3	LastDelay	0.0417664	41766.4	1	2
0.351766	Node10001	0	3	FullDelay	0.0417664	41766.4	1	2
0.351766	Node10001_	0	3	LastDelay	0.0317664	31766.4	1	2
0.351766	Node10001_	0	3	FullDelay	0.0317664	31766.4	1	2
0.359533	Node20011	0	7	LastDelay	0.0995328	99532.8	1	5
0.359533	Node20011	0	7	FullDelay	0.0995328	99532.8	1	5
0.359533	Node30001_	0	4	LastDelay	0.0995328	99532.8	1	5
0.359533	Node30001_	0	4	FullDelay	0.0995328	99532.8	1	5
0.363091	Node20100	0	6	LastDelay	0.0830912	83091.2	1	4
0.363091	Node20100	0	6	FullDelay	0.0830912	83091.2	1	4
0.369533	Node30010	0	9	LastDelay	0.0995328	99532.8	1	5
0.369533	Node30010	0	9	FullDelay	0.0995328	99532.8	1	5
0.371766	Node20001	0	2	LastDelay	0.0417664	41766.4	1	2
0.371766	Node20001	0	2	FullDelay	0.0417664	41766.4	1	2
0.371766	Node20001_	0	2	LastDelay	0.0317664	31766.4	1	2
0.371766	Node20001_	0	2	FullDelay	0.0317664	31766.4	1	2
0.37265	Node20110	0	2	LastDelay	0.0626496	62649.6	1	3
0.37265	Node20110	0	2	FullDelay	0.0626496	62649.6	1	3
0.373091	Node10110	0	6	LastDelay	0.0830912	83091.2	1	4
0.373091	Node10110	0	6	FullDelay	0.0830912	83091.2	1	4
0.373506	Node20101	0	4	LastDelay	0.0835056	83505.6	1	4
0.373506	Node20101	0	4	FullDelay	0.0835056	83505.6	1	4
0.379533	Node30011	0	5	LastDelay	0.0995328	99532.8	1	5
0.379533	Node30011	0	5	FullDelay	0.0995328	99532.8	1	5
0.38265	Node20000	0	4	LastDelay	0.0626496	62649.6	1	3
0.38265	Node20000	0	4	FullDelay	0.0626496	62649.6	1	3
0.383091	Node20101_	0	7	LastDelay	0.0830912	83091.2	1	4
0.383091	Node20101_	0	7	FullDelay	0.0830912	83091.2	1	4
0.39265	Node20111_	0	1	LastDelay	0.0626496	62649.6	1	3
0.39265	Node20111_	0	1	FullDelay	0.0626496	62649.6	1	3
0.393091	Node30101	0	10	LastDelay	0.0830912	83091.2	1	4
0.393091	Node30101	0	10	FullDelay	0.0830912	83091.2	1	4
0.399533	Node30100	0	2	LastDelay	0.0995328	99532.8	1	5
0.399533	Node30100	0	2	FullDelay	0.0995328	99532.8	1	5
0.399533	Node30110	0	2	LastDelay	0.0695328	69532.8	1	5
0.399533	Node30110	0	2	FullDelay	0.0695328	69532.8	1	5
0.399533	Node30111_	0	2	LastDelay	0.0495328	49532.8	1	5
0.399533	Node30111_	0	2	FullDelay	0.0495328	49532.8	1	5
0.400883	Node10101_	0	1	LastDelay	0.0208832	20883.2	1	1
0.400883	Node10101_	0	1	FullDelay	0.0208832	20883.2	1	1
0.40265	Node30000	0	10	LastDelay	0.0626496	62649.6	1	3
0.40265	Node30000	0	10	FullDelay	0.0626496	62649.6	1	3
0.40265	Node10011	0	6	LastDelay	0.0626496	62649.6	1	3
0.40265	Node10011	0	6	FullDelay	0.0626496	62649.6	1	3
0.403091	Node30101_	0	4	LastDelay	0.0830912	83091.2	1	4
0.403091	Node30101_	0	4	FullDelay	0.0830912	83091.2	1	4
0.411766	Node30010	0	10	LastDelay	0.0417664	41766.4	1	2
0.411766	Node30010	0	10	FullDelay	0.0417664	41766.4	1	2
0.411766	Node30011_	0	10	LastDelay	0.0217664	21766.4	1	2
0.411766	Node30011_	0	10	FullDelay	0.0217664	21766.4	1	2
0.41265	Node10011_	0	5	LastDelay	0.0626496	62649.6	1	3
0.41265	Node10011_	0	5	FullDelay	0.0626496	62649.6	1	3
0.413506	Node10010	0	10	LastDelay	0.0835056	83505.6	1	4
0.413506	Node10010	0	10	FullDelay	0.0835056	83505.6	1	4
0.419533	Node20111	0	3	LastDelay	0.0995328	99532.8	1	5
0.419533	Node20111	0	3	FullDelay	0.0995328	99532.8	1	5
0.420883	Node10000	0	1	LastDelay	0.0208832	20883.2	1	1
0.420883	Node10000	0	1	FullDelay	0.420883	420883	2	1
0.42265	Node10100	0	6	LastDelay	0.0626496	62649.6	1	3
0.42265	Node10100	0	6	FullDelay	0.0626496	62649.6	1	3
0.42265	Node20011	0	6	LastDelay	0.0626496	62649.6	1	3
0.42265	Node20011	0	6	FullDelay	0.0626496	62649.6	1	3
0.42265	Node30001_	0	2	LastDelay	0.0626496	62649.6	1	3
0.42265	Node30001_	0	2	FullDelay	0.0626496	62649.6	1	3
0.430883	Node10001	0	1	LastDelay	0.0208832	20883.2	1	1
0.430883	Node10001	0	1	FullDelay	0.0208832	20883.2	1	1
0.431766	Node10110	0	2	LastDelay	0.0417664	41766.4	1	2
0.431766	Node10110	0	2	FullDelay	0.0417664	41766.4	1	2
0.431766	Node10111_	0	2	LastDelay	0.0217664	21766.4	1	2
0.431766	Node10111_	0	2	FullDelay	0.0217664	21766.4	1	2
0.431766	Node20101	0	2	LastDelay	0.0417664	41766.4	1	2
0.431766	Node20101	0	2	FullDelay	0.0417664	41766.4	1	2
0.433091	Node30001	0	9	LastDelay	0.0830912	83091.2	1	4
0.433091	Node30001	0	9	FullDelay	0.0830912	83091.2	1	4
0.433091	Node30011	0	9	LastDelay	0.0530912	53091.2	1	4
0.433091	Node30011	0	9	FullDelay	0.0530912	53091.2	1	4
0.439533	Node30111	0	6	LastDelay	0.0995328	99532.8	1	5
0.439533	Node30111	0	6	FullDelay	0.0995328	99532.8	1	5
0.440883	Node20000	0	2	LastDelay	0.0208832	20883.2	1	1
0.440883	Node20000	0	2	FullDelay	0.0208832	20883.2	1	1
