Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.109533	Node10001	0	4	LastDelay	0.0995328	99532.8	1	5
0.109533	Node10001	0	4	FullDelay	0.0995328	99532.8	1	5
0.119533	Node10001_	0	6	LastDelay	0.0995328	99532.8	1	5
0.119533	Node10001_	0	6	FullDelay	0.0995328	99532.8	1	5
0.129533	Node10010	0	1	LastDelay	0.0995328	99532.8	1	5
0.129533	Node10010	0	1	FullDelay	0.0995328	99532.8	1	5
0.129533	Node10100	0	1	LastDelay	0.0195328	19532.8	1	5
0.129533	Node10100	0	1	FullDelay	0.0695328	69532.8	2	5
0.139533	Node10011	0	30	LastDelay	0.0995328	99532.8	1	5
0.139533	Node10011	0	30	FullDelay	0.0995328	99532.8	1	5
0.149533	Node10000	0	10	LastDelay	0.0995328	99532.8	1	5
0.149533	Node10000	0	10	FullDelay	0.0995328	99532.8	1	5
0.150389	Node10011_	0	23	LastDelay	0.100389	100389	1	5
0.150389	Node10011_	0	23	FullDelay	0.100389	100389	1	5
0.150883	Node10101_	0	1	LastDelay	0.0208832	20883.2	1	1
0.150883	Node10101_	0	1	FullDelay	0.0208832	20883.2	1	1
0.159961	Node10001	0	3	LastDelay	0.0999608	99960.8	1	5
0.159961	Node10001	0	3	FullDelay	0.0999608	99960.8	1	5
0.169533	Node10001_	0	18	LastDelay	0.0995328	99532.8	1	5
0.169533	Node10001_	0	18	FullDelay	0.0995328	99532.8	1	5
0.169961	Node10101	0	2	LastDelay	0.0999608	99960.8	1	5
0.169961	Node10101	0	2	FullDelay	0.0999608	99960.8	1	5
0.170389	Node10011	0	2	LastDelay	0.0803888	80388.8	1	5
0.170389	Node10011	0	2	FullDelay	0.0803888	80388.8	1	5
0.170389	Node10001	0	2	LastDelay	0.0603888	60388.8	1	5
0.170389	Node10001	0	2	FullDelay	0.0603888	60388.8	1	5
0.170883	Node10000	0	4	LastDelay	0.0208832	20883.2	1	1
0.170883	Node10000	0	4	FullDelay	0.0208832	20883.2	1	1
0.179533	Node10010	0	6	LastDelay	0.0995328	99532.8	1	5
0.179533	Node10010	0	6	FullDelay	0.0995328	99532.8	1	5
0.179961	Node10101_	0	13	LastDelay	0.0999608	99960.8	1	5
0.179961	Node10101_	0	13	FullDelay	0.0999608	99960.8	1	5
0.180883	Node10100	0	1	LastDelay	0.0208832	20883.2	1	1
0.180883	Node10100	0	1	FullDelay	0.0208832	20883.2	1	1
0.189533	Node10110	0	15	LastDelay	0.0995328	99532.8	1	5
0.189533	Node10110	0	15	FullDelay	0.0995328	99532.8	1	5
0.199533	Node10000	0	5	LastDelay	0.0995328	99532.8	1	5
0.199533	Node10000	0	5	FullDelay	0.0995328	99532.8	1	5
0.199533	Node10001	0	5	LastDelay	0.0395328	39532.8	1	5
0.199533	Node10001	0	5	FullDelay	0.0395328	39532.8	1	5
0.199533	Node10001_	0	5	LastDelay	0.0795328	79532.8	1	5
0.199533	Node10001_	0	5	FullDelay	0.0795328	79532.8	1	5
0.199961	Node10111	0	4	LastDelay	0.0999608	99960.8	1	5
0.199961	Node10111	0	4	FullDelay	0.0999608	99960.8	1	5
0.200389	Node10010	0	4	LastDelay	0.0703888	70388.8	1	5
0.200389	Node10010	0	4	FullDelay	0.0703888	70388.8	1	5
0.200389	Node10011_	0	4	LastDelay	0.0503888	50388.8	1	5
0.200389	Node10011_	0	4	FullDelay	0.0503888	50388.8	1	5
0.201245	Node10011_	0	25	LastDelay	0.101245	101245	1	5
0.201245	Node10011_	0	25	FullDelay	0.101245	101245	1	5
0.209961	Node10111_	0	8	LastDelay	0.0999608	99960.8	1	5
0.209961	Node10111_	0	8	FullDelay	0.0999608	99960.8	1	5
0.219533	Node20000	0	4	LastDelay	0.0995328	99532.8	1	5
0.219533	Node20000	0	4	FullDelay	0.0995328	99532.8	1	5
0.219533	Node10111	0	5	LastDelay	0.0695328	69532.8	1	5
0.219533	Node10111	0	5	FullDelay	0.0695328	69532.8	1	5
0.220389	Node10101	0	6	LastDelay	0.100389	100389	1	5
0.220389	Node10101	0	6	FullDelay	0.100389	100389	1	5
0.220883	Node10000	0	5	LastDelay	0.0208832	20883.2	1	1
0.220883	Node10000	0	5	FullDelay	0.0208832	20883.2	1	1
0.229533	Node20001	0	13	LastDelay	0.0995328	99532.8	1	5
0.229533	Node20001	0	13	FullDelay	0.0995328	99532.8	1	5
0.230883	Node10001	0	2	LastDelay	0.0208832	20883.2	1	1
0.230883	Node10001	0	2	FullDelay	0.0208832	20883.2	1	1
0.239533	Node10110	0	12	LastDelay	0.0995328	99532.8	1	5
0.239533	Node10110	0	12	FullDelay	0.0995328	99532.8	1	5
0.239533	Node20001_	0	12	LastDelay	0.0995328	99532.8	1	5
0.239533	Node20001_	0	12	FullDelay	0.0995328	99532.8	1	5
0.239533	Node20011	0	12	LastDelay	0.0795328	79532.8	1	5
0.239533	Node20011	0	12	FullDelay	0.0795328	79532.8	1	5
0.239961	Node10011	0	20	LastDelay	0.0999608	99960.8	1	5
0.239961	Node10011	0	20	FullDelay	0.0999608	99960.8	1	5
0.249533	Node20010	0	2	LastDelay	0.0995328	99532.8	1	5
0.249533	Node20010	0	2	FullDelay	0.0995328	99532.8	1	5
0.249533	Node10101_	0	4	LastDelay	0.0695328	69532.8	1	5
0.249533	Node10101_	0	4	FullDelay	0.0695328	69532.8	1	5
0.250883	Node10010	0	1	LastDelay	0.0208832	20883.2	1	1
0.250883	Node10010	0	1	FullDelay	0.0208832	20883.2	1	1
0.250883	Node10101_	0	1	LastDelay	0.0208832	20883.2	1	1
0.250883	Node10101_	0	1	FullDelay	0.0208832	20883.2	1	1
0.250883	Node20001	0	4	LastDelay	0.0208832	20883.2	1	1
0.250883	Node20001	0	4	FullDelay	0.0208832	20883.2	1	1
0.259546	Node10111_	0	24	LastDelay	0.0995464	99546.4	1	5
0.259546	Node10111_	0	24	FullDelay	0.0995464	99546.4	1	5
0.260883	Node10110	0	4	LastDelay	0.0208832	20883.2	1	1
0.260883	Node10110	0	4	FullDelay	0.0208832	20883.2	1	1
0.260883	Node10011	0	1	LastDelay	0.0208832	20883.2	1	1
0.260883	Node10011	0	1	FullDelay	0.0208832	20883.2	1	1
0.260883	Node20001_	0	4	LastDelay	0.0208832	20883.2	1	1
0.260883	Node20001_	0	4	FullDelay	0.0208832	20883.2	1	1
0.269533	Node20000	0	29	LastDelay	0.0995328	99532.8	1	5
0.269533	Node20000	0	29	FullDelay	0.0995328	99532.8	1	5
0.269533	Node10001_	0	7	LastDelay	0.0995328	99532.8	1	5
0.269533	Node10001_	0	7	FullDelay	0.0995328	99532.8	1	5
0.269961	Node10101	0	11	LastDelay	0.0499608	49960.8	1	5
0.269961	Node10101	0	11	FullDelay	0.0999608	99960.8	2	5
0.270389	Node20011_	0	30	LastDelay	0.100389	100389	1	5
0.270389	Node20011_	0	30	FullDelay	0.100389	100389	1	5
0.270883	Node10000	0	3	LastDelay	0.0208832	20883.2	1	1
0.270883	Node10000	0	3	FullDelay	0.0208832	20883.2	1	1
0.270883	Node10011_	0	1	LastDelay	0.0208832	20883.2	1	1
0.270883	Node10011_	0	1	FullDelay	0.0208832	20883.2	1	1
0.279533	Node10010	0	28	LastDelay	0.0995328	99532.8	1	5
0.279533	Node10010	0	28	FullDelay	0.0995328	99532.8	1	5
0.279533	Node20010	0	4	LastDelay	0.0795328	79532.8	1	5
0.279533	Node20010	0	4	FullDelay	0.0795328	79532.8	1	5
0.279533	Node20100	0	4	LastDelay	0.0995328	99532.8	1	5
0.279533	Node20100	0	4	FullDelay	0.0995328	99532.8	1	5
0.280389	Node20001	0	3	LastDelay	0.100389	100389	1	5
0.280389	Node20001	0	3	FullDelay	0.100389	100389	1	5
0.280883	Node10100	0	1	LastDelay	0.0208832	20883.2	1	1
0.280883	Node10100	0	1	FullDelay	0.0208832	20883.2	1	1
0.280883	Node10111_	0	4	LastDelay	0.0208832	20883.2	1	1
0.280883	Node10111_	0	4	FullDelay	0.0208832	20883.2	1	1
0.289533	Node10001_	0	14	LastDelay	0.0695328	69532.8	1	5
0.289533	Node10001_	0	14	FullDelay	0.0695328	69532.8	1	5
0.289533	Node10110	0	14	LastDelay	0.0995328	99532.8	1	5
0.289533	Node10110	0	14	FullDelay	0.0995328	99532.8	1	5
0.289533	Node20001_	0	1	LastDelay	0.0995328	99532.8	1	5
0.289533	Node20001_	0	1	FullDelay	0.0995328	99532.8	1	5
0.289961	Node20101	0	10	LastDelay	0.0499608	49960.8	1	5
0.289961	Node20101	0	10	FullDelay	0.0999608	99960.8	2	5
0.290389	Node10011	0	16	LastDelay	0.100389	100389	1	5
0.290389	Node10011	0	16	FullDelay	0.100389	100389	1	5
0.290883	Node20000	0	3	LastDelay	0.0208832	20883.2	1	1
0.290883	Node20000	0	3	FullDelay	0.0208832	20883.2	1	1
0.290883	Node10001_	0	10	LastDelay	0.0208832	20883.2	1	1
0.290883	Node10001_	0	10	FullDelay	0.0208832	20883.2	1	1
0.290883	Node10101	0	1	LastDelay	0.0208832	20883.2	1	1
0.290883	Node10101	0	1	FullDelay	0.0208832	20883.2	1	1
0.299533	Node10011_	0	12	LastDelay	0.0995328	99532.8	1	5
0.299533	Node10011_	0	12	FullDelay	0.0995328	99532.8	1	5
0.299961	Node20101_	0	27	LastDelay	0.0999608	99960.8	1	5
0.299961	Node20101_	0	27	FullDelay	0.0999608	99960.8	1	5
0.299961	Node10111	0	1	LastDelay	0.0999608	99960.8	1	5
0.299961	Node10111	0	1	FullDelay	0.0999608	99960.8	1	5
0.299961	Node10111_	0	1	LastDelay	0.0899608	89960.8	1	5
0.299961	Node10111_	0	1	FullDelay	0.0899608	89960.8	1	5
0.309533	Node10100	0	17	LastDelay	0.0995328	99532.8	1	5
0.309533	Node10100	0	17	FullDelay	0.0995328	99532.8	1	5
0.309533	Node20011_	0	5	LastDelay	0.0895328	89532.8	1	5
0.309533	Node20011_	0	5	FullDelay	0.0895328	89532.8	1	5
0.309533	Node20110	0	5	LastDelay	0.0995328	99532.8	1	5
0.309533	Node20110	0	5	FullDelay	0.0995328	99532.8	1	5
0.310389	Node20011	0	20	LastDelay	0.100389	100389	1	5
0.310389	Node20011	0	20	FullDelay	0.100389	100389	1	5
0.310883	Node20101	0	4	LastDelay	0.0208832	20883.2	1	1
0.310883	Node20101	0	4	FullDelay	0.0208832	20883.2	1	1
0.319533	Node20000	0	9	LastDelay	0.0995328	99532.8	1	5
0.319533	Node20000	0	9	FullDelay	0.0995328	99532.8	1	5
0.319961	Node20100	0	16	LastDelay	0.0899608	89960.8	1	5
0.319961	Node20100	0	16	FullDelay	0.0899608	89960.8	1	5
0.319961	Node20111	0	16	LastDelay	0.0999608	99960.8	1	5
0.319961	Node20111	0	16	FullDelay	0.0999608	99960.8	1	5
0.320883	Node10000	0	2	LastDelay	0.0208832	20883.2	1	1
0.320883	Node10000	0	2	FullDelay	0.320883	320883	2	1
0.320883	Node10111	0	8	LastDelay	0.0208832	20883.2	1	1
0.320883	Node10111	0	8	FullDelay	0.0208832	20883.2	1	1
0.329533	Node20111_	0	1	LastDelay	0.0495328	49532.8	1	5
0.329533	Node20111_	0	1	FullDelay	0.0995328	99532.8	2	5
0.330883	Node10100	0	13	LastDelay	0.0208832	20883.2	1	1
0.330883	Node10100	0	13	FullDelay	0.0208832	20883.2	1	1
0.339533	Node30000	0	1	LastDelay	0.0995328	99532.8	1	5
0.339533	Node30000	0	1	FullDelay	0.0995328	99532.8	1	5
0.349533	Node20010	0	22	LastDelay	0.0995328	99532.8	1	5
0.349533	Node20010	0	22	FullDelay	0.0995328	99532.8	1	5
0.349533	Node10110	0	13	LastDelay	0.0595328	59532.8	1	5
0.349533	Node10110	0	13	FullDelay	0.0595328	59532.8	1	5
0.349533	Node10111	0	13	LastDelay	0.0995328	99532.8	1	5
0.349533	Node10111	0	13	FullDelay	0.0995328	99532.8	1	5
0.349533	Node30000	0	29	LastDelay	0.0595328	59532.8	1	5
0.349533	Node30000	0	29	FullDelay	0.0595328	59532.8	1	5
0.349533	Node30001	0	29	LastDelay	0.0995328	99532.8	1	5
0.349533	Node30001	0	29	FullDelay	0.0995328	99532.8	1	5
0.349961	Node20101_	0	20	LastDelay	0.0999608	99960.8	1	5
0.349961	Node20101_	0	20	FullDelay	0.0999608	99960.8	1	5
0.350883	Node10010	0	1	LastDelay	0.0208832	20883.2	1	1
0.350883	Node10010	0	1	FullDelay	0.0208832	20883.2	1	1
