Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.270389	Node20011_	0	99	LastDelay	0.100389	100389	1	5
0.270389	Node20011_	0	99	FullDelay	0.100389	100389	1	5
0.270883	Node10000	0	6	LastDelay	0.0208832	20883.2	1	1
0.270883	Node10000	0	6	FullDelay	0.0208832	20883.2	1	1
0.270883	Node10011_	0	1	LastDelay	0.0208832	20883.2	1	1
0.270883	Node10011_	0	1	FullDelay	0.0208832	20883.2	1	1
0.279533	Node10010	0	89	LastDelay	0.0995328	99532.8	1	5
0.279533	Node10010	0	89	FullDelay	0.0995328	99532.8	1	5
0.279533	Node20010	0	7	LastDelay	0.0795328	79532.8	1	5
0.279533	Node20010	0	7	FullDelay	0.0795328	79532.8	1	5
0.279533	Node20100	0	7	LastDelay	0.0995328	99532.8	1	5
0.279533	Node20100	0	7	FullDelay	0.0995328	99532.8	1	5
0.279961	Node10101_	0	8	LastDelay	0.0999608	99960.8	1	5
0.279961	Node10101_	0	8	FullDelay	0.0999608	99960.8	1	5
0.280389	Node20001	0	5	LastDelay	0.100389	100389	1	5
0.280389	Node20001	0	5	FullDelay	0.100389	100389	1	5
0.280883	Node10100	0	1	LastDelay	0.0208832	20883.2	1	1
0.280883	Node10100	0	1	FullDelay	0.0208832	20883.2	1	1
0.280883	Node10111_	0	9	LastDelay	0.0208832	20883.2	1	1
0.280883	Node10111_	0	9	FullDelay	0.0208832	20883.2	1	1
0.289533	Node10110	0	39	LastDelay	0.0995328	99532.8	1	5
0.289533	Node10110	0	39	FullDelay	0.0995328	99532.8	1	5
0.289533	Node20001_	0	1	LastDelay	0.0995328	99532.8	1	5
0.289533	Node20001_	0	1	FullDelay	0.0995328	99532.8	1	5
0.289961	Node10011	0	47	LastDelay	0.0999608	99960.8	1	5
0.289961	Node10011	0	47	FullDelay	0.0999608	99960.8	1	5
0.289961	Node20101	0	27	LastDelay	0.0999608	99960.8	1	5
0.289961	Node20101	0	27	FullDelay	0.0999608	99960.8	1	5
0.290883	Node10001_	0	27	LastDelay	0.0208832	20883.2	1	1
0.290883	Node10001_	0	27	FullDelay	0.0208832	20883.2	1	1
0.290883	Node10101	0	1	LastDelay	0.0208832	20883.2	1	1
0.290883	Node10101	0	1	FullDelay	0.0208832	20883.2	1	1
0.299533	Node10011_	0	32	LastDelay	0.0995328	99532.8	1	5
0.299533	Node10011_	0	32	FullDelay	0.0995328	99532.8	1	5
0.299961	Node20101_	0	87	LastDelay	0.0999608	99960.8	1	5
0.299961	Node20101_	0	87	FullDelay	0.0999608	99960.8	1	5
0.299961	Node10111	0	2	LastDelay	0.0999608	99960.8	1	5
0.299961	Node10111	0	2	FullDelay	0.0999608	99960.8	1	5
0.299961	Node10111_	0	2	LastDelay	0.0899608	89960.8	1	5
0.299961	Node10111_	0	2	FullDelay	0.0899608	89960.8	1	5
0.309533	Node10100	0	50	LastDelay	0.0995328	99532.8	1	5
0.309533	Node10100	0	50	FullDelay	0.0995328	99532.8	1	5
0.309533	Node20110	0	11	LastDelay	0.0995328	99532.8	1	5
0.309533	Node20110	0	11	FullDelay	0.0995328	99532.8	1	5
0.309961	Node20011	0	60	LastDelay	0.0999608	99960.8	1	5
0.309961	Node20011	0	60	FullDelay	0.0999608	99960.8	1	5
0.319533	Node20000	0	25	LastDelay	0.0995328	99532.8	1	5
0.319533	Node20000	0	25	FullDelay	0.0995328	99532.8	1	5
0.319533	Node10001_	0	40	LastDelay	0.0995328	99532.8	1	5
0.319533	Node10001_	0	40	FullDelay	0.0995328	99532.8	1	5
0.319961	Node20100	0	48	LastDelay	0.0899608	89960.8	1	5
0.319961	Node20100	0	48	FullDelay	0.0899608	89960.8	1	5
0.319961	Node20111	0	48	LastDelay	0.0999608	99960.8	1	5
0.319961	Node20111	0	48	FullDelay	0.0999608	99960.8	1	5
0.319961	Node10101	0	29	LastDelay	0.0999608	99960.8	1	5
0.319961	Node10101	0	29	FullDelay	0.0999608	99960.8	1	5
0.320389	Node20011_	0	10	LastDelay	0.100389	100389	1	5
0.320389	Node20011_	0	10	FullDelay	0.100389	100389	1	5
0.329533	Node20001	0	8	LastDelay	0.0995328	99532.8	1	5
0.329533	Node20001	0	8	FullDelay	0.0995328	99532.8	1	5
0.329533	Node20110	0	8	LastDelay	0.0695328	69532.8	1	5
0.329533	Node20110	0	8	FullDelay	0.0695328	69532.8	1	5
0.330389	Node20111_	0	1	LastDelay	0.000388794	388.794	1	5
0.330389	Node20111_	0	1	FullDelay	0.100389	100389	2	5
0.339533	Node10110	0	10	LastDelay	0.0995328	99532.8	1	5
0.339533	Node10110	0	10	FullDelay	0.0995328	99532.8	1	5
0.339533	Node30000	0	1	LastDelay	0.0995328	99532.8	1	5
0.339533	Node30000	0	1	FullDelay	0.0995328	99532.8	1	5
0.339533	Node20001_	0	7	LastDelay	0.0995328	99532.8	1	5
0.339533	Node20001_	0	7	FullDelay	0.0995328	99532.8	1	5
0.339961	Node20101	0	28	LastDelay	0.0999608	99960.8	1	5
0.339961	Node20101	0	28	FullDelay	0.0999608	99960.8	1	5
0.349533	Node20010	0	69	LastDelay	0.0995328	99532.8	1	5
0.349533	Node20010	0	69	FullDelay	0.0995328	99532.8	1	5
0.349533	Node10111	0	38	LastDelay	0.0995328	99532.8	1	5
0.349533	Node10111	0	38	FullDelay	0.0995328	99532.8	1	5
0.349533	Node30000	0	96	LastDelay	0.0595328	59532.8	1	5
0.349533	Node30000	0	96	FullDelay	0.0595328	59532.8	1	5
0.349533	Node30001	0	96	LastDelay	0.0995328	99532.8	1	5
0.349533	Node30001	0	96	FullDelay	0.0995328	99532.8	1	5
0.349961	Node20101_	0	60	LastDelay	0.0999608	99960.8	1	5
0.349961	Node20101_	0	60	FullDelay	0.0999608	99960.8	1	5
0.350883	Node10010	0	1	LastDelay	0.0208832	20883.2	1	1
0.350883	Node10010	0	1	FullDelay	0.0208832	20883.2	1	1
0.359533	Node10001	0	93	LastDelay	0.0995328	99532.8	1	5
0.359533	Node10001	0	93	FullDelay	0.0995328	99532.8	1	5
0.359533	Node30001_	0	24	LastDelay	0.0995328	99532.8	1	5
0.359533	Node30001_	0	24	FullDelay	0.0995328	99532.8	1	5
0.359961	Node20011	0	42	LastDelay	0.0999608	99960.8	1	5
0.359961	Node20011	0	42	FullDelay	0.0999608	99960.8	1	5
0.360883	Node30000	0	1	LastDelay	0.0208832	20883.2	1	1
0.360883	Node30000	0	1	FullDelay	0.0208832	20883.2	1	1
0.360883	Node10011	0	74	LastDelay	0.0208832	20883.2	1	1
0.360883	Node10011	0	74	FullDelay	0.0208832	20883.2	1	1
0.369533	Node20000	0	6	LastDelay	0.0995328	99532.8	1	5
0.369533	Node20000	0	6	FullDelay	0.0995328	99532.8	1	5
0.369533	Node20010	0	6	LastDelay	0.0195328	19532.8	1	5
